delivery_id,match_id,over,ball,batting_team,bowling_team,batsman,bowler,runs_batsman,runs_extras,total_runs
1408,47,5,4,PBKS,CSK,Liam Livingstone,Ruturaj Gaikwad,4,0,4
1409,47,5,5,PBKS,CSK,Jitesh Sharma,MS Dhoni,4,0,4
1410,47,5,6,PBKS,CSK,Shikhar Dhawan,MS Dhoni,1,0,1
1411,48,1,1,SRH,RR,Aiden Markram,Sanju Samson,1,0,1
1412,48,1,2,SRH,RR,Abhishek Sharma,Sanju Samson,0,0,0
1413,48,1,3,SRH,RR,Aiden Markram,Yashasvi Jaiswal,0,0,0
1414,48,1,4,SRH,RR,Abhishek Sharma,Sanju Samson,4,0,4
1415,48,1,5,SRH,RR,Heinrich Klaasen,Jos Buttler,0,0,0
1416,48,1,6,SRH,RR,Abhishek Sharma,Sanju Samson,1,0,1
1417,48,2,1,SRH,RR,Aiden Markram,Sanju Samson,1,0,1
1418,48,2,2,SRH,RR,Abhishek Sharma,Jos Buttler,1,0,1
1419,48,2,3,SRH,RR,Abhishek Sharma,Sanju Samson,2,0,2
1420,48,2,4,SRH,RR,Abhishek Sharma,Yashasvi Jaiswal,0,0,0
1421,48,2,5,SRH,RR,Abhishek Sharma,Jos Buttler,4,0,4
1422,48,2,6,SRH,RR,Heinrich Klaasen,Sanju Samson,1,0,1
1423,48,3,1,SRH,RR,Aiden Markram,Sanju Samson,0,0,0
1424,48,3,2,SRH,RR,Aiden Markram,Yashasvi Jaiswal,1,0,1
1425,48,3,3,SRH,RR,Abhishek Sharma,Yashasvi Jaiswal,0,0,0
1426,48,3,4,SRH,RR,Heinrich Klaasen,Sanju Samson,1,1,2
1427,48,3,5,SRH,RR,Abhishek Sharma,Jos Buttler,0,0,0
1428,48,3,6,SRH,RR,Heinrich Klaasen,Sanju Samson,2,0,2
1429,48,4,1,SRH,RR,Abhishek Sharma,Jos Buttler,0,0,0
1430,48,4,2,SRH,RR,Abhishek Sharma,Sanju Samson,2,0,2
1431,48,4,3,SRH,RR,Aiden Markram,Jos Buttler,0,0,0
1432,48,4,4,SRH,RR,Abhishek Sharma,Yashasvi Jaiswal,0,0,0
1433,48,4,5,SRH,RR,Heinrich Klaasen,Yashasvi Jaiswal,1,0,1
1434,48,4,6,SRH,RR,Heinrich Klaasen,Yashasvi Jaiswal,1,0,1
1435,48,5,1,SRH,RR,Abhishek Sharma,Sanju Samson,4,0,4
1436,48,5,2,SRH,RR,Abhishek Sharma,Sanju Samson,0,0,0
1437,48,5,3,SRH,RR,Aiden Markram,Jos Buttler,0,0,0
1438,48,5,4,SRH,RR,Heinrich Klaasen,Jos Buttler,2,0,2
1439,48,5,5,SRH,RR,Abhishek Sharma,Yashasvi Jaiswal,0,0,0
1440,48,5,6,SRH,RR,Heinrich Klaasen,Jos Buttler,2,1,3
1441,49,1,1,LSG,SRH,Nicholas Pooran,Abhishek Sharma,0,0,0
1442,49,1,2,LSG,SRH,Nicholas Pooran,Aiden Markram,1,0,1
1443,49,1,3,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,1,0,1
1444,49,1,4,LSG,SRH,Quinton de Kock,Aiden Markram,1,0,1
1445,49,1,5,LSG,SRH,Quinton de Kock,Heinrich Klaasen,0,0,0
1446,49,1,6,LSG,SRH,Quinton de Kock,Aiden Markram,0,0,0
1447,49,2,1,LSG,SRH,KL Rahul,Heinrich Klaasen,1,0,1
1448,49,2,2,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,4,0,4
1449,49,2,3,LSG,SRH,Nicholas Pooran,Aiden Markram,0,0,0
1450,49,2,4,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,4,0,4
1451,49,2,5,LSG,SRH,Nicholas Pooran,Aiden Markram,0,0,0
1452,49,2,6,LSG,SRH,Quinton de Kock,Heinrich Klaasen,0,0,0
1453,49,3,1,LSG,SRH,Nicholas Pooran,Aiden Markram,0,0,0
1454,49,3,2,LSG,SRH,Quinton de Kock,Aiden Markram,0,1,1
1455,49,3,3,LSG,SRH,Quinton de Kock,Aiden Markram,1,0,1
1456,49,3,4,LSG,SRH,KL Rahul,Aiden Markram,4,0,4
1457,49,3,5,LSG,SRH,KL Rahul,Heinrich Klaasen,6,0,6
1458,49,3,6,LSG,SRH,Quinton de Kock,Aiden Markram,1,0,1
1459,49,4,1,LSG,SRH,KL Rahul,Aiden Markram,1,0,1
1460,49,4,2,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,1,0,1
1461,49,4,3,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,0,0,0
1462,49,4,4,LSG,SRH,Quinton de Kock,Aiden Markram,1,0,1
1463,49,4,5,LSG,SRH,KL Rahul,Abhishek Sharma,6,0,6
1464,49,4,6,LSG,SRH,KL Rahul,Aiden Markram,0,0,0
1465,49,5,1,LSG,SRH,Nicholas Pooran,Abhishek Sharma,1,0,1
1466,49,5,2,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,1,0,1
1467,49,5,3,LSG,SRH,Nicholas Pooran,Heinrich Klaasen,4,1,5
1468,49,5,4,LSG,SRH,Nicholas Pooran,Abhishek Sharma,0,0,0
1469,49,5,5,LSG,SRH,Nicholas Pooran,Aiden Markram,1,0,1
1470,49,5,6,LSG,SRH,KL Rahul,Heinrich Klaasen,4,0,4
1471,50,1,1,RR,SRH,Jos Buttler,Abhishek Sharma,1,0,1
1472,50,1,2,RR,SRH,Sanju Samson,Heinrich Klaasen,0,0,0
1473,50,1,3,RR,SRH,Jos Buttler,Aiden Markram,6,0,6
1474,50,1,4,RR,SRH,Yashasvi Jaiswal,Heinrich Klaasen,1,0,1
1475,50,1,5,RR,SRH,Sanju Samson,Aiden Markram,6,0,6
1476,50,1,6,RR,SRH,Sanju Samson,Aiden Markram,1,0,1
1477,50,2,1,RR,SRH,Yashasvi Jaiswal,Abhishek Sharma,0,1,1
1478,50,2,2,RR,SRH,Sanju Samson,Abhishek Sharma,1,0,1
1479,50,2,3,RR,SRH,Yashasvi Jaiswal,Heinrich Klaasen,1,1,2
1480,50,2,4,RR,SRH,Sanju Samson,Heinrich Klaasen,4,0,4
1481,50,2,5,RR,SRH,Jos Buttler,Abhishek Sharma,1,0,1
1482,50,2,6,RR,SRH,Jos Buttler,Abhishek Sharma,4,0,4
1483,50,3,1,RR,SRH,Yashasvi Jaiswal,Aiden Markram,6,0,6
1484,50,3,2,RR,SRH,Sanju Samson,Heinrich Klaasen,1,0,1
1485,50,3,3,RR,SRH,Jos Buttler,Abhishek Sharma,0,0,0
1486,50,3,4,RR,SRH,Yashasvi Jaiswal,Heinrich Klaasen,0,1,1
1487,50,3,5,RR,SRH,Jos Buttler,Heinrich Klaasen,0,0,0
1488,50,3,6,RR,SRH,Yashasvi Jaiswal,Heinrich Klaasen,0,0,0
1489,50,4,1,RR,SRH,Yashasvi Jaiswal,Aiden Markram,1,0,1
1490,50,4,2,RR,SRH,Jos Buttler,Heinrich Klaasen,1,0,1
1491,50,4,3,RR,SRH,Yashasvi Jaiswal,Abhishek Sharma,1,0,1
1492,50,4,4,RR,SRH,Jos Buttler,Abhishek Sharma,1,0,1
1493,50,4,5,RR,SRH,Jos Buttler,Aiden Markram,0,1,1
1494,50,4,6,RR,SRH,Jos Buttler,Heinrich Klaasen,6,0,6
1495,50,5,1,RR,SRH,Jos Buttler,Heinrich Klaasen,0,0,0
1496,50,5,2,RR,SRH,Yashasvi Jaiswal,Abhishek Sharma,1,0,1
1497,50,5,3,RR,SRH,Yashasvi Jaiswal,Abhishek Sharma,0,0,0
1498,50,5,4,RR,SRH,Jos Buttler,Abhishek Sharma,1,0,1
1499,50,5,5,RR,SRH,Jos Buttler,Abhishek Sharma,0,0,0
1500,50,5,6,RR,SRH,Sanju Samson,Heinrich Klaasen,0,0,0
1501,51,1,1,CSK,SRH,Shivam Dube,Abhishek Sharma,0,0,0
1502,51,1,2,CSK,SRH,Shivam Dube,Abhishek Sharma,1,0,1
1503,51,1,3,CSK,SRH,MS Dhoni,Aiden Markram,0,0,0
1504,51,1,4,CSK,SRH,Shivam Dube,Aiden Markram,0,1,1
1505,51,1,5,CSK,SRH,MS Dhoni,Aiden Markram,1,0,1
1506,51,1,6,CSK,SRH,Ruturaj Gaikwad,Aiden Markram,6,0,6
1507,51,2,1,CSK,SRH,MS Dhoni,Heinrich Klaasen,0,0,0
1508,51,2,2,CSK,SRH,Ruturaj Gaikwad,Heinrich Klaasen,2,0,2
1509,51,2,3,CSK,SRH,Ruturaj Gaikwad,Heinrich Klaasen,0,0,0
1510,51,2,4,CSK,SRH,MS Dhoni,Aiden Markram,1,0,1
1511,51,2,5,CSK,SRH,Ruturaj Gaikwad,Abhishek Sharma,0,0,0
1512,51,2,6,CSK,SRH,MS Dhoni,Heinrich Klaasen,4,0,4
1513,51,3,1,CSK,SRH,MS Dhoni,Aiden Markram,4,0,4
1514,51,3,2,CSK,SRH,MS Dhoni,Abhishek Sharma,1,0,1
1515,51,3,3,CSK,SRH,Shivam Dube,Heinrich Klaasen,1,0,1
1516,51,3,4,CSK,SRH,Shivam Dube,Heinrich Klaasen,0,1,1
1517,51,3,5,CSK,SRH,MS Dhoni,Aiden Markram,1,0,1
1518,51,3,6,CSK,SRH,Ruturaj Gaikwad,Heinrich Klaasen,1,0,1
1519,51,4,1,CSK,SRH,Shivam Dube,Aiden Markram,6,1,7
1520,51,4,2,CSK,SRH,Shivam Dube,Aiden Markram,0,0,0
1521,51,4,3,CSK,SRH,MS Dhoni,Abhishek Sharma,0,0,0
1522,51,4,4,CSK,SRH,MS Dhoni,Aiden Markram,0,0,0
1523,51,4,5,CSK,SRH,Shivam Dube,Heinrich Klaasen,0,0,0
1524,51,4,6,CSK,SRH,Ruturaj Gaikwad,Aiden Markram,1,0,1
1525,51,5,1,CSK,SRH,Shivam Dube,Heinrich Klaasen,1,0,1
1526,51,5,2,CSK,SRH,Shivam Dube,Abhishek Sharma,0,0,0
1527,51,5,3,CSK,SRH,Ruturaj Gaikwad,Abhishek Sharma,1,0,1
1528,51,5,4,CSK,SRH,Ruturaj Gaikwad,Heinrich Klaasen,0,1,1
1529,51,5,5,CSK,SRH,Ruturaj Gaikwad,Aiden Markram,1,1,2
1530,51,5,6,CSK,SRH,MS Dhoni,Aiden Markram,1,0,1
1531,52,1,1,SRH,LSG,Heinrich Klaasen,Nicholas Pooran,1,0,1
1532,52,1,2,SRH,LSG,Abhishek Sharma,Nicholas Pooran,0,0,0
1533,52,1,3,SRH,LSG,Heinrich Klaasen,Quinton de Kock,1,0,1
1534,52,1,4,SRH,LSG,Aiden Markram,Quinton de Kock,1,0,1
1535,52,1,5,SRH,LSG,Abhishek Sharma,Quinton de Kock,0,0,0
1536,52,1,6,SRH,LSG,Aiden Markram,Quinton de Kock,4,0,4
1537,52,2,1,SRH,LSG,Abhishek Sharma,Nicholas Pooran,0,0,0
1538,52,2,2,SRH,LSG,Abhishek Sharma,Nicholas Pooran,0,0,0
1539,52,2,3,SRH,LSG,Aiden Markram,Quinton de Kock,4,1,5
1540,52,2,4,SRH,LSG,Aiden Markram,KL Rahul,1,0,1
1541,52,2,5,SRH,LSG,Heinrich Klaasen,Nicholas Pooran,2,0,2
1542,52,2,6,SRH,LSG,Abhishek Sharma,Quinton de Kock,2,1,3
1543,52,3,1,SRH,LSG,Aiden Markram,Nicholas Pooran,1,0,1
1544,52,3,2,SRH,LSG,Heinrich Klaasen,Nicholas Pooran,4,0,4
1545,52,3,3,SRH,LSG,Abhishek Sharma,Quinton de Kock,0,0,0
1546,52,3,4,SRH,LSG,Aiden Markram,Quinton de Kock,0,0,0
1547,52,3,5,SRH,LSG,Abhishek Sharma,KL Rahul,0,0,0
1548,52,3,6,SRH,LSG,Heinrich Klaasen,Quinton de Kock,0,0,0
1549,52,4,1,SRH,LSG,Abhishek Sharma,Nicholas Pooran,4,0,4
1550,52,4,2,SRH,LSG,Aiden Markram,Nicholas Pooran,1,0,1
1551,52,4,3,SRH,LSG,Aiden Markram,Nicholas Pooran,2,0,2
1552,52,4,4,SRH,LSG,Abhishek Sharma,KL Rahul,1,0,1
1553,52,4,5,SRH,LSG,Abhishek Sharma,Quinton de Kock,0,1,1
1554,52,4,6,SRH,LSG,Aiden Markram,KL Rahul,0,0,0
1555,52,5,1,SRH,LSG,Aiden Markram,Quinton de Kock,2,0,2
1556,52,5,2,SRH,LSG,Abhishek Sharma,Nicholas Pooran,0,0,0
1557,52,5,3,SRH,LSG,Aiden Markram,Nicholas Pooran,1,0,1
1558,52,5,4,SRH,LSG,Heinrich Klaasen,Nicholas Pooran,1,0,1
1559,52,5,5,SRH,LSG,Abhishek Sharma,Nicholas Pooran,0,0,0
1560,52,5,6,SRH,LSG,Aiden Markram,KL Rahul,1,0,1
1561,53,1,1,KKR,CSK,Shreyas Iyer,Shivam Dube,2,0,2
1562,53,1,2,KKR,CSK,Rinku Singh,MS Dhoni,4,0,4
1563,53,1,3,KKR,CSK,Rinku Singh,MS Dhoni,0,0,0
1564,53,1,4,KKR,CSK,Andre Russell,Ruturaj Gaikwad,2,0,2
1565,53,1,5,KKR,CSK,Shreyas Iyer,Ruturaj Gaikwad,1,0,1
1566,53,1,6,KKR,CSK,Rinku Singh,Shivam Dube,6,1,7
1567,53,2,1,KKR,CSK,Shreyas Iyer,Shivam Dube,1,0,1
1568,53,2,2,KKR,CSK,Rinku Singh,MS Dhoni,0,0,0
1569,53,2,3,KKR,CSK,Rinku Singh,Shivam Dube,0,1,1
1570,53,2,4,KKR,CSK,Andre Russell,Shivam Dube,2,0,2
1571,53,2,5,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,4,0,4
1572,53,2,6,KKR,CSK,Shreyas Iyer,Shivam Dube,0,0,0
1573,53,3,1,KKR,CSK,Andre Russell,Shivam Dube,0,0,0
1574,53,3,2,KKR,CSK,Andre Russell,Ruturaj Gaikwad,2,0,2
1575,53,3,3,KKR,CSK,Andre Russell,Shivam Dube,0,0,0
1576,53,3,4,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,4,0,4
1577,53,3,5,KKR,CSK,Shreyas Iyer,Shivam Dube,1,0,1
1578,53,3,6,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,1,0,1
1579,53,4,1,KKR,CSK,Shreyas Iyer,Shivam Dube,2,0,2
1580,53,4,2,KKR,CSK,Shreyas Iyer,Ruturaj Gaikwad,1,1,2
1581,53,4,3,KKR,CSK,Rinku Singh,MS Dhoni,4,0,4
1582,53,4,4,KKR,CSK,Shreyas Iyer,Shivam Dube,0,0,0
1583,53,4,5,KKR,CSK,Andre Russell,Ruturaj Gaikwad,6,0,6
1584,53,4,6,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,0,1,1
1585,53,5,1,KKR,CSK,Rinku Singh,MS Dhoni,0,0,0
1586,53,5,2,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,1,0,1
1587,53,5,3,KKR,CSK,Rinku Singh,Shivam Dube,4,0,4
1588,53,5,4,KKR,CSK,Rinku Singh,Ruturaj Gaikwad,4,0,4
1589,53,5,5,KKR,CSK,Rinku Singh,Shivam Dube,1,0,1
1590,53,5,6,KKR,CSK,Rinku Singh,MS Dhoni,1,0,1
1591,54,1,1,RR,GT,Sanju Samson,Shubman Gill,0,0,0
1592,54,1,2,RR,GT,Yashasvi Jaiswal,David Miller,2,0,2
1593,54,1,3,RR,GT,Jos Buttler,Wriddhiman Saha,0,0,0
1594,54,1,4,RR,GT,Sanju Samson,David Miller,0,0,0
1595,54,1,5,RR,GT,Jos Buttler,Shubman Gill,0,0,0
1596,54,1,6,RR,GT,Yashasvi Jaiswal,Shubman Gill,1,0,1
1597,54,2,1,RR,GT,Jos Buttler,Shubman Gill,1,0,1
1598,54,2,2,RR,GT,Jos Buttler,Wriddhiman Saha,0,0,0
1599,54,2,3,RR,GT,Yashasvi Jaiswal,Shubman Gill,1,0,1
1600,54,2,4,RR,GT,Sanju Samson,David Miller,0,0,0
1601,54,2,5,RR,GT,Yashasvi Jaiswal,David Miller,4,0,4
1602,54,2,6,RR,GT,Sanju Samson,Wriddhiman Saha,6,0,6
1603,54,3,1,RR,GT,Jos Buttler,David Miller,1,0,1
1604,54,3,2,RR,GT,Sanju Samson,David Miller,2,0,2
1605,54,3,3,RR,GT,Sanju Samson,David Miller,0,0,0
1606,54,3,4,RR,GT,Yashasvi Jaiswal,Wriddhiman Saha,1,0,1
1607,54,3,5,RR,GT,Jos Buttler,Wriddhiman Saha,2,0,2
1608,54,3,6,RR,GT,Yashasvi Jaiswal,Wriddhiman Saha,0,0,0
1609,54,4,1,RR,GT,Sanju Samson,Wriddhiman Saha,0,0,0
1610,54,4,2,RR,GT,Jos Buttler,Shubman Gill,0,0,0
1611,54,4,3,RR,GT,Yashasvi Jaiswal,Wriddhiman Saha,2,0,2
1612,54,4,4,RR,GT,Jos Buttler,Wriddhiman Saha,1,0,1
1613,54,4,5,RR,GT,Sanju Samson,David Miller,0,0,0
1614,54,4,6,RR,GT,Sanju Samson,Shubman Gill,2,0,2
1615,54,5,1,RR,GT,Yashasvi Jaiswal,David Miller,1,1,2
1616,54,5,2,RR,GT,Jos Buttler,Wriddhiman Saha,1,0,1
1617,54,5,3,RR,GT,Sanju Samson,Wriddhiman Saha,1,0,1
1618,54,5,4,RR,GT,Yashasvi Jaiswal,David Miller,6,0,6
1619,54,5,5,RR,GT,Sanju Samson,Wriddhiman Saha,0,1,1
1620,54,5,6,RR,GT,Sanju Samson,Shubman Gill,2,0,2
1621,55,1,1,MI,CSK,Ishan Kishan,Shivam Dube,6,0,6
1622,55,1,2,MI,CSK,Suryakumar Yadav,MS Dhoni,0,0,0
1623,55,1,3,MI,CSK,Ishan Kishan,MS Dhoni,4,0,4
1624,55,1,4,MI,CSK,Ishan Kishan,Ruturaj Gaikwad,0,0,0
1625,55,1,5,MI,CSK,Suryakumar Yadav,Shivam Dube,1,0,1
1626,55,1,6,MI,CSK,Suryakumar Yadav,MS Dhoni,2,0,2
1627,55,2,1,MI,CSK,Rohit Sharma,MS Dhoni,1,0,1
1628,55,2,2,MI,CSK,Rohit Sharma,MS Dhoni,0,0,0
1629,55,2,3,MI,CSK,Ishan Kishan,MS Dhoni,1,0,1
1630,55,2,4,MI,CSK,Suryakumar Yadav,Shivam Dube,6,0,6
1631,55,2,5,MI,CSK,Ishan Kishan,Shivam Dube,0,1,1
1632,55,2,6,MI,CSK,Rohit Sharma,Ruturaj Gaikwad,2,0,2
1633,55,3,1,MI,CSK,Ishan Kishan,MS Dhoni,1,0,1
1634,55,3,2,MI,CSK,Ishan Kishan,MS Dhoni,2,0,2
1635,55,3,3,MI,CSK,Ishan Kishan,MS Dhoni,0,0,0
1636,55,3,4,MI,CSK,Rohit Sharma,Ruturaj Gaikwad,4,0,4
1637,55,3,5,MI,CSK,Rohit Sharma,Shivam Dube,2,0,2
1638,55,3,6,MI,CSK,Ishan Kishan,Ruturaj Gaikwad,1,0,1
1639,55,4,1,MI,CSK,Suryakumar Yadav,MS Dhoni,0,0,0
1640,55,4,2,MI,CSK,Rohit Sharma,MS Dhoni,1,0,1
1641,55,4,3,MI,CSK,Rohit Sharma,Shivam Dube,1,1,2
1642,55,4,4,MI,CSK,Ishan Kishan,Shivam Dube,0,0,0
1643,55,4,5,MI,CSK,Rohit Sharma,MS Dhoni,0,0,0
1644,55,4,6,MI,CSK,Suryakumar Yadav,MS Dhoni,1,0,1
1645,55,5,1,MI,CSK,Suryakumar Yadav,MS Dhoni,1,0,1
1646,55,5,2,MI,CSK,Suryakumar Yadav,Ruturaj Gaikwad,1,0,1
1647,55,5,3,MI,CSK,Suryakumar Yadav,Ruturaj Gaikwad,0,0,0
1648,55,5,4,MI,CSK,Suryakumar Yadav,Ruturaj Gaikwad,1,0,1
1649,55,5,5,MI,CSK,Suryakumar Yadav,Ruturaj Gaikwad,1,0,1
1650,55,5,6,MI,CSK,Ishan Kishan,Ruturaj Gaikwad,0,0,0
1651,56,1,1,CSK,DC,Shivam Dube,Prithvi Shaw,1,0,1
1652,56,1,2,CSK,DC,Shivam Dube,Rishabh Pant,1,0,1
1653,56,1,3,CSK,DC,Ruturaj Gaikwad,David Warner,4,0,4
1654,56,1,4,CSK,DC,Ruturaj Gaikwad,Prithvi Shaw,2,0,2
1655,56,1,5,CSK,DC,MS Dhoni,David Warner,0,0,0
1656,56,1,6,CSK,DC,Shivam Dube,Prithvi Shaw,4,0,4
1657,56,2,1,CSK,DC,Ruturaj Gaikwad,Prithvi Shaw,4,0,4
1658,56,2,2,CSK,DC,MS Dhoni,Rishabh Pant,1,1,2
1659,56,2,3,CSK,DC,Ruturaj Gaikwad,Rishabh Pant,0,0,0
1660,56,2,4,CSK,DC,MS Dhoni,Rishabh Pant,2,0,2
1661,56,2,5,CSK,DC,MS Dhoni,David Warner,0,0,0
1662,56,2,6,CSK,DC,MS Dhoni,Prithvi Shaw,4,1,5
1663,56,3,1,CSK,DC,Shivam Dube,David Warner,0,0,0
1664,56,3,2,CSK,DC,Ruturaj Gaikwad,David Warner,0,0,0
1665,56,3,3,CSK,DC,Shivam Dube,Rishabh Pant,2,0,2
1666,56,3,4,CSK,DC,MS Dhoni,Rishabh Pant,1,0,1
1667,56,3,5,CSK,DC,Shivam Dube,David Warner,1,0,1
1668,56,3,6,CSK,DC,Shivam Dube,Prithvi Shaw,1,0,1
1669,56,4,1,CSK,DC,Ruturaj Gaikwad,Prithvi Shaw,0,0,0
1670,56,4,2,CSK,DC,Shivam Dube,Prithvi Shaw,4,1,5
1671,56,4,3,CSK,DC,Ruturaj Gaikwad,Rishabh Pant,1,0,1
1672,56,4,4,CSK,DC,Shivam Dube,Prithvi Shaw,6,0,6
1673,56,4,5,CSK,DC,Shivam Dube,Prithvi Shaw,0,0,0
1674,56,4,6,CSK,DC,Ruturaj Gaikwad,David Warner,0,0,0
1675,56,5,1,CSK,DC,Shivam Dube,David Warner,0,0,0
1676,56,5,2,CSK,DC,Shivam Dube,Rishabh Pant,1,0,1
1677,56,5,3,CSK,DC,Shivam Dube,David Warner,6,0,6
1678,56,5,4,CSK,DC,Ruturaj Gaikwad,Rishabh Pant,1,0,1
1679,56,5,5,CSK,DC,Shivam Dube,David Warner,1,0,1
1680,56,5,6,CSK,DC,MS Dhoni,Prithvi Shaw,0,0,0
1681,57,1,1,MI,KKR,Rohit Sharma,Rinku Singh,1,0,1
1682,57,1,2,MI,KKR,Suryakumar Yadav,Shreyas Iyer,0,0,0
1683,57,1,3,MI,KKR,Rohit Sharma,Shreyas Iyer,0,1,1
1684,57,1,4,MI,KKR,Rohit Sharma,Rinku Singh,0,0,0
1685,57,1,5,MI,KKR,Rohit Sharma,Andre Russell,0,0,0
1686,57,1,6,MI,KKR,Suryakumar Yadav,Rinku Singh,2,0,2
1687,57,2,1,MI,KKR,Ishan Kishan,Shreyas Iyer,0,0,0
1688,57,2,2,MI,KKR,Rohit Sharma,Shreyas Iyer,0,0,0
1689,57,2,3,MI,KKR,Rohit Sharma,Rinku Singh,0,0,0
1690,57,2,4,MI,KKR,Rohit Sharma,Shreyas Iyer,4,0,4
1691,57,2,5,MI,KKR,Rohit Sharma,Shreyas Iyer,1,0,1
1692,57,2,6,MI,KKR,Rohit Sharma,Shreyas Iyer,6,1,7
1693,57,3,1,MI,KKR,Rohit Sharma,Rinku Singh,1,0,1
1694,57,3,2,MI,KKR,Rohit Sharma,Andre Russell,0,0,0
1695,57,3,3,MI,KKR,Rohit Sharma,Shreyas Iyer,1,0,1
1696,57,3,4,MI,KKR,Rohit Sharma,Shreyas Iyer,1,0,1
1697,57,3,5,MI,KKR,Suryakumar Yadav,Rinku Singh,0,0,0
1698,57,3,6,MI,KKR,Rohit Sharma,Rinku Singh,0,0,0
1699,57,4,1,MI,KKR,Ishan Kishan,Shreyas Iyer,2,1,3
1700,57,4,2,MI,KKR,Suryakumar Yadav,Shreyas Iyer,0,0,0
1701,57,4,3,MI,KKR,Ishan Kishan,Shreyas Iyer,2,0,2
1702,57,4,4,MI,KKR,Rohit Sharma,Andre Russell,6,0,6
1703,57,4,5,MI,KKR,Rohit Sharma,Shreyas Iyer,1,0,1
1704,57,4,6,MI,KKR,Suryakumar Yadav,Shreyas Iyer,6,0,6
1705,57,5,1,MI,KKR,Rohit Sharma,Shreyas Iyer,4,0,4
1706,57,5,2,MI,KKR,Suryakumar Yadav,Rinku Singh,1,0,1
1707,57,5,3,MI,KKR,Suryakumar Yadav,Shreyas Iyer,6,0,6
1708,57,5,4,MI,KKR,Suryakumar Yadav,Shreyas Iyer,4,0,4
1709,57,5,5,MI,KKR,Suryakumar Yadav,Andre Russell,0,1,1
1710,57,5,6,MI,KKR,Suryakumar Yadav,Rinku Singh,6,0,6
1711,58,1,1,KKR,RCB,Andre Russell,Dinesh Karthik,0,0,0
1712,58,1,2,KKR,RCB,Rinku Singh,Dinesh Karthik,1,0,1
1713,58,1,3,KKR,RCB,Shreyas Iyer,Dinesh Karthik,1,0,1
1714,58,1,4,KKR,RCB,Shreyas Iyer,Faf du Plessis,0,0,0
1715,58,1,5,KKR,RCB,Rinku Singh,Dinesh Karthik,0,0,0
1716,58,1,6,KKR,RCB,Shreyas Iyer,Faf du Plessis,1,0,1
1717,58,2,1,KKR,RCB,Rinku Singh,Faf du Plessis,0,0,0
1718,58,2,2,KKR,RCB,Rinku Singh,Faf du Plessis,1,0,1
1719,58,2,3,KKR,RCB,Andre Russell,Dinesh Karthik,0,1,1
1720,58,2,4,KKR,RCB,Rinku Singh,Faf du Plessis,1,0,1
1721,58,2,5,KKR,RCB,Shreyas Iyer,Virat Kohli,6,0,6
1722,58,2,6,KKR,RCB,Shreyas Iyer,Dinesh Karthik,0,0,0
1723,58,3,1,KKR,RCB,Shreyas Iyer,Dinesh Karthik,0,0,0
1724,58,3,2,KKR,RCB,Rinku Singh,Dinesh Karthik,2,1,3
1725,58,3,3,KKR,RCB,Rinku Singh,Virat Kohli,2,0,2
1726,58,3,4,KKR,RCB,Shreyas Iyer,Virat Kohli,0,0,0
1727,58,3,5,KKR,RCB,Rinku Singh,Virat Kohli,1,0,1
1728,58,3,6,KKR,RCB,Andre Russell,Virat Kohli,4,0,4
1729,58,4,1,KKR,RCB,Andre Russell,Virat Kohli,2,0,2
1730,58,4,2,KKR,RCB,Rinku Singh,Dinesh Karthik,0,0,0
1731,58,4,3,KKR,RCB,Andre Russell,Faf du Plessis,1,0,1
1732,58,4,4,KKR,RCB,Shreyas Iyer,Dinesh Karthik,6,1,7
1733,58,4,5,KKR,RCB,Andre Russell,Virat Kohli,0,0,0
1734,58,4,6,KKR,RCB,Rinku Singh,Faf du Plessis,0,0,0
1735,58,5,1,KKR,RCB,Shreyas Iyer,Faf du Plessis,1,0,1
1736,58,5,2,KKR,RCB,Shreyas Iyer,Dinesh Karthik,0,1,1
1737,58,5,3,KKR,RCB,Andre Russell,Dinesh Karthik,6,0,6
1738,58,5,4,KKR,RCB,Shreyas Iyer,Faf du Plessis,0,0,0
1739,58,5,5,KKR,RCB,Shreyas Iyer,Faf du Plessis,0,0,0
1740,58,5,6,KKR,RCB,Rinku Singh,Faf du Plessis,4,0,4
1741,59,1,1,CSK,RR,Ruturaj Gaikwad,Jos Buttler,1,0,1
1742,59,1,2,CSK,RR,Shivam Dube,Yashasvi Jaiswal,2,0,2
1743,59,1,3,CSK,RR,MS Dhoni,Jos Buttler,0,0,0
1744,59,1,4,CSK,RR,MS Dhoni,Sanju Samson,2,0,2
1745,59,1,5,CSK,RR,Shivam Dube,Yashasvi Jaiswal,1,0,1
1746,59,1,6,CSK,RR,Shivam Dube,Yashasvi Jaiswal,0,1,1
1747,59,2,1,CSK,RR,Shivam Dube,Yashasvi Jaiswal,0,0,0
